IMAGEM SENSIBILIDADE ESPECIFICIDADE EXATIDÃO 
Imagem 21	36.561851686124555	99.59786406486914	92.61069528361439	
Imagem 22	32.45566718360192	99.89030527366495	90.88075526768581	
Imagem 23	40.01757387966517	99.33163875598086	93.56123151401718	
Imagem 24	35.06937145259618	99.70744811010391	88.6247212272758	
Imagem 25	14.052901295476971	99.795407449483	87.63670667250429	
Imagem 26	20.479582843713278	99.8218891079527	90.06695471188706	
Imagem 27	34.09051559957062	99.41307805077678	90.91249098774334	
Imagem 28	37.16658830904247	99.81242228170379	90.79673241825407	
Imagem 29	27.790308498253786	99.71739758240852	90.78726287262873	
Imagem 30	10.35997512051003	99.98623537508603	89.59522983247626	
Imagem 31	44.09373263976567	98.32559796538382	93.486343131909	
Imagem 32	32.249524590775195	99.75192844878399	91.5944197112525	
Imagem 33	35.46671695266831	99.68743605483937	92.01693731840808	
Imagem 34	42.10509959911744	98.4432166844153	90.27201225970748	
Imagem 35	41.49523508105637	99.65153551856064	92.197226141163	
Imagem 36	32.85321975004204	99.47127796901893	88.7435358248423	
Imagem 37	44.11990240501917	99.57978839158955	92.40238533434376	
Imagem 38	29.525619369369373	99.48341391524679	90.5207821425512	
Imagem 39	21.834602443775456	99.83249581239531	89.89727649630295	
Imagem 40	29.526305180407174	99.82144128928546	91.94503543696555	
Média 	32.065714694027555	99.55609090507744	90.92743672927664	
