IMAGEM SENSIBILIDADE ESPECIFICIDADE EXATIDÃO 
Imagem 21	56.449578977342064	98.83669629862524	94.13833528722158	
Imagem 22	51.119277189670285	99.24513392114457	92.81531795292189	
Imagem 23	58.918743930074456	96.3142942583732	92.67624390924266	
Imagem 24	51.25341601849905	98.68786670944377	90.55484219774279	
Imagem 25	27.389629818251265	99.48194431295822	89.25890652716531	
Imagem 26	38.04347826086957	99.33800402551208	91.80199825728127	
Imagem 27	54.84261920426607	98.45473241435757	92.77937995674117	
Imagem 28	54.96944052656323	98.90509410500137	92.58208423360233	
Imagem 29	47.02415599534343	99.1815875242378	92.70596205962059	
Imagem 30	28.763022858031412	99.82717748719125	91.58820798723629	
Imagem 31	59.85051260037372	97.0247696707603	93.70761098317733	
Imagem 32	51.474700771840865	99.30498962097333	93.52481029541644	
Imagem 33	55.42900245144258	98.94669531409863	93.74895830987184	
Imagem 34	58.67180459305759	94.13662579209851	88.99285601604579	
Imagem 35	60.70963885079298	98.82690518043636	93.94114226731634	
Imagem 36	50.070055483943285	99.13188468158349	91.23128435150673	
Imagem 37	62.34227953990937	98.01966859760205	93.4024394644726	
Imagem 38	51.74197635135135	98.89701890012151	92.85575808945858	
Imagem 39	45.447140074375774	99.29741299088033	92.4380704041721	
Imagem 40	53.59000201572264	99.38089472666782	94.25013212635345	
Média 	50.905023775586045	98.56196982660336	92.44971703382835	
