IMAGEM SENSIBILIDADE ESPECIFICIDADE EXATIDÃO 
Imagem 21	60.54183785542855	98.53750310603102	94.32590855803048	
Imagem 22	54.91875126424382	98.96283896190317	93.07836442746854	
Imagem 23	63.78855847939694	95.10865231259969	92.06165668599812	
Imagem 24	55.23701912970359	98.30232899580749	90.91842941136717	
Imagem 25	30.696756533087182	99.29944144655875	89.57124996050571	
Imagem 26	43.05596357226792	99.18872032986549	92.28734090919352	
Imagem 27	58.34689566813255	98.16463860009014	92.98305695746215	
Imagem 28	58.41404168625607	98.65850317196029	92.86671207480614	
Imagem 29	52.17185681024446	98.89331243038079	93.0925925925926	
Imagem 30	32.475509252060334	99.7558053580077	91.9555253088395	
Imagem 31	64.24423008938942	96.15590147549258	93.30833742671348	
Imagem 32	55.531526156829116	99.05794315881192	93.7978767505993	
Imagem 33	59.464454082594756	98.64845508491918	93.96833262010405	
Imagem 34	65.00512756766835	92.47176913425345	88.48804453158452	
Imagem 35	64.19101874318669	98.46913452590218	94.07546302347909	
Imagem 36	54.043602533206304	98.80755163511188	91.59905417723347	
Imagem 37	65.57685604740328	97.46992196810331	93.342445238353	
Imagem 38	56.42243806306306	98.57693202678594	93.17631570642152	
Imagem 39	50.21781476890384	99.00789958020555	92.7931138710565	
Imagem 40	57.63757306994558	99.15248201695036	94.50083341238329	
Média 	55.09909156865058	98.13448676598703	92.60953268220962	
