IMAGEM SENSIBILIDADE ESPECIFICIDADE EXATIDÃO 
Imagem 21	66.09038766627344	98.06234374762293	94.51844169898096	
Imagem 22	59.61836693412447	98.23240725336882	93.07340978496852	
Imagem 23	69.4676964343523	93.08811802232854	90.79019000013497	
Imagem 24	60.44250578095438	97.73027585794377	91.33698272172288	
Imagem 25	34.43676990164561	98.88499689692533	89.74592757423798	
Imagem 26	48.986486486486484	98.83970534487108	92.71037910904634	
Imagem 27	62.633747705945495	97.54145492408348	92.99882840663301	
Imagem 28	63.69221125215484	98.0799629059793	93.13104157551209	
Imagem 29	58.09444121071012	98.373489005322	93.37262872628726	
Imagem 30	36.778883532887576	99.54168897045703	92.2651535296265	
Imagem 31	69.18337457704156	94.74423805801031	92.46337363622844	
Imagem 32	60.628658786681086	98.51464595986776	93.93621239703683	
Imagem 33	64.63888365076372	98.02383875588295	94.03635217009392	
Imagem 34	72.26762795612045	89.04979808736545	86.61573479368084	
Imagem 35	68.37570770475085	97.61555164926068	93.86767151814006	
Imagem 36	58.826990976853665	98.17663511187608	91.84002238206547	
Imagem 37	69.5747647263855	96.45747624327713	92.97842012197323	
Imagem 38	61.61669481981982	97.82661530108334	93.18758707129363	
Imagem 39	54.24827341951479	98.3368488533201	92.7209322259466	
Imagem 40	61.9350937311026	98.69209559758666	94.57355937103338	
Média 	60.07687836272845	97.29060932732162	92.50814244073213	
