IMAGEM SENSIBILIDADE ESPECIFICIDADE EXATIDÃO 
Imagem 21	89.45612821868771	90.12155357333023	90.04779511227342	
Imagem 22	85.65167554446766	88.3614415238729	87.9994054429	
Imagem 23	91.7125283263192	70.06927830940988	72.1748559139398	
Imagem 24	84.56485179735127	87.18970739373243	86.73965443445744	
Imagem 25	67.13562720819938	95.01141300346072	91.05849217561645	
Imagem 26	77.99647473560518	93.06448540880568	91.21191188886331	
Imagem 27	88.24405277191039	88.02482374210659	88.05335255948089	
Imagem 28	87.05845478765085	87.17463696334858	87.1579165783313	
Imagem 29	82.24316065192085	91.26150006188374	90.14182475158084	
Imagem 30	71.28751360597107	96.10665035303714	93.2291924877974	
Imagem 31	89.05610827735973	83.33960079563785	83.8497000941853	
Imagem 32	85.58857526380551	91.30416954972964	90.61345325426723	
Imagem 33	87.45238544220253	89.78821362799263	89.50922318070226	
Imagem 34	91.66537182634637	63.210779920500194	67.33779550627634	
Imagem 35	90.21345430249323	86.97187467686899	87.38737114447595	
Imagem 36	86.4288516505072	88.8382099827883	88.45022246690071	
Imagem 37	89.93726036946671	81.84437144426367	82.89172169896432	
Imagem 38	88.50999436936937	89.18426972102283	89.0978850410954	
Imagem 39	85.14609527182574	91.25152511528837	90.47382738661842	
Imagem 40	86.65994759121145	92.954307283771	92.24903897840355	
Média 	85.30042560063357	87.25364062254259	86.98373200485653	
