IMAGEM SENSIBILIDADE ESPECIFICIDADE EXATIDÃO 
Imagem 21	99.41829719725013	31.407678615800442	38.94625304355668	
Imagem 22	98.9987188996022	29.134087506238565	38.468294792220306	
Imagem 23	99.55602830319567	19.67902711323764	27.44991294097533	
Imagem 24	99.01986546142527	27.85170120555305	40.054065013178345	
Imagem 25	96.46688098800013	39.87871711529763	47.9031915901982	
Imagem 26	98.49074618096357	34.285831947740405	42.1796625626995	
Imagem 27	99.36632154853008	27.69567086784673	37.022350396539295	
Imagem 28	99.15060335370632	26.460050161232534	36.921328142972484	
Imagem 29	98.60302677532013	32.55497338999134	40.75519421860886	
Imagem 30	97.67921007619343	42.76719940863093	49.133536747506525	
Imagem 31	99.35356800161608	26.189745771936945	32.718349909645205	
Imagem 32	99.34002013497893	31.149381102483275	39.39006146248265	
Imagem 33	99.31359607769187	28.913955391855943	37.32246221761751	
Imagem 34	99.16715870598838	18.28706388452495	30.017803619318055	
Imagem 35	99.49361747019728	26.34629304105056	35.72210928661255	
Imagem 36	99.26021408955893	26.996019793459553	38.63297925146431	
Imagem 37	99.42837225514116	22.042197328469726	32.057215546173	
Imagem 38	99.3454391891892	31.015332109522454	39.76943296017602	
Imagem 39	99.18894988489464	35.42661869015861	43.54853990066001	
Imagem 40	99.09695625881879	34.73755430524891	41.94887500621107	
Média 	98.9868795426131	29.64095493751401	38.49808093044079	
