IMAGEM SENSIBILIDADE ESPECIFICIDADE EXATIDÃO 
Imagem 21	48.32201114591384	99.22869009163425	93.5859861123636	
Imagem 22	43.40233295125076	99.61112959574115	92.10139901087318	
Imagem 23	52.823382509365025	98.04425837320574	93.64491615788502	
Imagem 24	45.54340971200336	99.27895203345315	90.06555382847876	
Imagem 25	20.336123754655123	99.56714738026865	88.33180622068959	
Imagem 26	31.764101057579317	99.57634316718229	91.23900078106306	
Imagem 27	45.960732712351536	98.98674374873731	92.08633741888968	
Imagem 28	47.59128663218931	99.54001306721185	92.06379993955606	
Imagem 29	40.46493015133877	99.4518131936136	92.1282746160795	
Imagem 30	19.79474420774374	99.9459611021896	90.65346427557363	
Imagem 31	54.522498863693755	97.25039831372277	93.43767321757704	
Imagem 32	44.06204556471158	99.50283180851336	92.80294154755681	
Imagem 33	47.81821610409202	99.28739512993656	93.13993558413478	
Imagem 34	54.35532490133317	96.2833314003142	90.20214995605436	
Imagem 35	52.95565636318881	99.26015923896185	93.32497960397914	
Imagem 36	42.94401165723253	99.2222461273666	90.15956246672022	
Imagem 37	55.37120948065528	98.9404035274977	93.30184764173072	
Imagem 38	42.81390765765766	99.14884815264887	91.93150616994514	
Imagem 39	35.098282273773684	99.5383295076204	91.33008215173484	
Imagem 40	44.51925015117919	99.55284015180034	93.38645490312992	
Média 	43.52317289259542	99.06089175558103	91.94588358020074	
