IMAGEM SENSIBILIDADE ESPECIFICIDADE EXATIDÃO 
Imagem 21	96.37147622340642	75.47072217122978	77.78744701956894	
Imagem 22	93.84734677364979	72.32833555148893	75.20336555352365	
Imagem 23	97.15118161217222	48.957834928229666	53.64635589369351	
Imagem 24	93.33088080723145	70.1651449980696	74.13709986258475	
Imagem 25	82.79912149473215	85.50022615628977	85.1171964920041	
Imagem 26	90.03378378378379	79.94296333283573	81.18360399651456	
Imagem 27	95.57117628726756	71.71429903492005	74.8188536409517	
Imagem 28	94.65287572480803	69.7931376061711	73.37083263792722	
Imagem 29	92.03652502910361	76.810099426544	78.70054200542005	
Imagem 30	85.71761778883533	87.62764140603095	87.40619887416115	
Imagem 31	95.6062825109843	66.56391327151636	69.1554417921344	
Imagem 32	94.52999738991014	77.12718792445094	79.23027703177664	
Imagem 33	94.84819913256646	74.30069572334766	76.75488186670871	
Imagem 34	96.40448739861401	44.00219309806733	51.602551100894686	
Imagem 35	96.32521011358442	69.82990383621134	73.2259969259478	
Imagem 36	94.98402734966092	70.52925989672978	74.46729781684611	
Imagem 37	96.18333914255838	62.82085824723572	67.13850095629894	
Imagem 38	95.65737612612612	74.61747291672053	77.31299678540674	
Imagem 39	94.40765007968834	78.60082304526749	80.61426579988542	
Imagem 40	94.29147349324732	80.30156582254011	81.86910230871041	
Média 	93.73750141309655	71.85021391969485	74.63714041804799	
