IMAGEM SENSIBILIDADE ESPECIFICIDADE EXATIDÃO 
Imagem 21	55.66448358621812	98.88030750974913	94.09008927766254	
Imagem 22	49.95617288112737	99.26644901014807	92.67838965110309	
Imagem 23	59.45983443555474	96.59140749601276	92.97903834646343	
Imagem 24	51.35852428000841	98.82326711945144	90.68504877114731	
Imagem 25	25.73129197568196	99.36465860919141	88.92309219999007	
Imagem 26	38.59797297297297	99.37197893555577	91.89996975073704	
Imagem 27	52.97274836386301	98.57698623608457	92.64239365537131	
Imagem 28	54.176461369691275	99.16116930469786	92.6871845299581	
Imagem 29	47.7371944121071	99.15992821486034	92.77551942186089	
Imagem 30	26.63660394961903	99.8740791720833	91.38314126167866	
Imagem 31	60.73935659815161	96.47009925681091	93.28174923277288	
Imagem 32	50.94895409970543	99.25681043540658	93.41891818820858	
Imagem 33	54.65962662643786	98.93134847554738	93.64355053041736	
Imagem 34	61.38164641536405	94.16931138829435	89.41383273612333	
Imagem 35	59.700390336533395	98.84448350739324	93.82710484681574	
Imagem 36	49.394720618730034	98.96084337349397	90.97903486367697	
Imagem 37	61.53014987800628	98.19946320687261	93.4538630868608	
Imagem 38	50.79884572072072	98.82462445380976	92.67180941474565	
Imagem 39	43.51336993093678	99.22503463821162	92.12859160076331	
Imagem 40	52.17899617012699	99.32035772787856	94.03827824680752	
Média 	50.35686723107785	98.56363040357769	92.38002998065822	
