IMAGEM SENSIBILIDADE ESPECIFICIDADE EXATIDÃO 
Imagem 21	63.74730504820404	98.29206326668256	94.46298133285238	
Imagem 22	57.727058188928595	98.59060472467144	93.13106380678697	
Imagem 23	67.08134856402904	93.99072966507177	91.37283308512887	
Imagem 24	58.130124027748586	97.9896573662717	91.15541438579893	
Imagem 25	32.99805837603845	99.0774927156637	89.70711032674193	
Imagem 26	46.34253819036428	99.01369806600398	92.53791316204124	
Imagem 27	60.9889539111465	97.90044601923944	93.09706200432588	
Imagem 28	61.341482526249806	98.39557822412375	93.0629293662858	
Imagem 29	55.4460128055879	98.59523907751971	93.23803071364047	
Imagem 30	34.932358886642824	99.67015880298743	92.16464829929826	
Imagem 31	67.15317408211706	95.41469159137466	92.8928405654723	
Imagem 32	58.49957119952273	98.76989313446606	93.90331825309566	
Imagem 33	62.36469922685273	98.36556169429097	94.06563210883128	
Imagem 34	69.34957581031107	90.71887224149384	87.61949834358732	
Imagem 35	66.84249393395928	98.08292834246717	94.07861820902653	
Imagem 36	56.985932858824185	98.48698364888125	91.80392227647266	
Imagem 37	67.98884628790519	96.99219681032965	93.23869582476273	
Imagem 38	59.70579954954955	98.20927166015979	93.27640542648591	
Imagem 39	52.902426066938204	98.67806108732965	92.84725010488896	
Imagem 40	60.391050191493655	98.92966516426384	94.61150334945953	
Média 	58.045940486620694	97.70818966516462	92.61338354724917	
